date,AADI,AALI,ABBA,ABDA,ABMM,ACES,ACRO,ACST,ADCP,ADES,ADHI,ADMF,ADMG,ADMR,ADRO,AEGS,AGAR,AGII,AGRO,AGRS,AHAP,AIMS,AISA,AKKU,AKPI,AKRA,AKSI,ALDO,ALII,ALKA,ALMI,ALTO,AMAG,AMAN,AMAR,AMFG,AMIN,AMMN,AMMS,AMOR,AMRT,ANDI,ANJT,ANTM,APEX,APIC,APII,APLI,APLN,ARCI,ARDO,AREA,ARGO,ARII,ARKA,ARKO,ARMY,ARNA,ARTA,ARTI,ARTO,ASBI,ASDM,ASGR,ASHA,ASII,ASJT,ASLC,ASLI,ASMI,ASPI,ASRI,ASRM,ASSA,ATAP,ATIC,ATLA,AUTO,AVIA,AWAN,AXIO,AYAM,AYLS,BABP,BABY,BACA,BAIK,BAJA,BALI,BANK,BAPA,BAPI,BATA,BATR,BAUT,BAYU,BBCA,BBHI,BBKP,BBLD,BBMD,BBNI,BBRI,BBRM,BBSI,BBSS,BBTN,BBYB,BCAP,BCIC,BCIP,BDKR,BDMN,BEBS,BEEF,BEER,BEKS,BELI,BELL,BESS,BEST,BFIN,BGTG,BHAT,BHIT,BIKA,BIKE,BIMA,BINA,BINO,BIPI,BIPP,BIRD,BISI,BJBR,BJTM,BKDP,BKSL,BKSW,BLES,BLTA,BLTZ,BLUE,BMAS,BMBL,BMHS,BMRI,BMSR,BMTR,BNBA,BNBR,BNGA,BNII,BNLI,BOAT,BOBA,BOGA,BOLA,BOLT,BOSS,BPFI,BPII,BPTR,BRAM,BREN,BRIS,BRMS,BRNA,BRPT,BRRC,BSBK,BSDE,BSIM,BSML,BSSR,BSWD,BTEK,BTEL,BTON,BTPN,BTPS,BUAH,BUDI,BUKA,BUKK,BULL,BUMI,BUVA,BVIC,BWPT,BYAN,CAKK,CAMP,CANI,CARE,CARS,CASA,CASH,CASS,CBDK,CBMF,CBPE,CBRE,CBUT,CCSI,CEKA,CENT,CFIN,CGAS,CHEM,CHIP,CINT,CITA,CITY,CLAY,CLEO,CLPI,CMNP,CMNT,CMPP,CMRY,CNKO,CNMA,CNTB,CNTX,COAL,COCO,COWL,CPIN,CPRI,CPRO,CRAB,CRSN,CSAP,CSIS,CSMI,CSRA,CTBN,CTRA,CTTH,CUAN,CYBR,DAAZ,DADA,DART,DATA,DAYA,DCII,DEAL,DEFI,DEPO,DEWA,DEWI,DFAM,DGIK,DGNS,DGWG,DIGI,DILD,DIVA,DKFT,DLTA,DMAS,DMMX,DMND,DNAR,DNET,DOID,DOOH,DOSS,DPNS,DPUM,DRMA,DSFI,DSNG,DSSA,DUCK,DUTI,DVLA,DWGL,DYAN,EAST,ECII,EDGE,EKAD,ELIT,ELPI,ELSA,ELTY,EMDE,EMTK,ENAK,ENRG,ENVY,ENZO,EPAC,EPMT,ERAA,ERAL,ERTX,ESIP,ESSA,ESTA,ESTI,ETWA,EURO,EXCL,FAPA,FAST,FASW,FILM,FIMP,FIRE,FISH,FITT,FLMC,FMII,FOLK,FOOD,FORU,FPNI,FUJI,FUTR,FWCT,GAMA,GDST,GDYR,GEMA,GEMS,GGRM,GGRP,GHON,GIAA,GJTL,GLOB,GLVA,GMFI,GMTD,GOLD,GOLF,GOLL,GOOD,GOTO,GPRA,GPSO,GRIA,GRPH,GRPM,GSMF,GTBO,GTRA,GTSI,GULA,GUNA,GWSA,GZCO,HADE,HAIS,HAJJ,HALO,HATM,HBAT,HDFA,HDIT,HEAL,HELI,HERO,HEXA,HGII,HILL,HITS,HKMU,HMSP,HOKI,HOME,HOMI,HOPE,HOTL,HRME,HRTA,HRUM,HUMI,HYGN,IATA,IBFN,IBOS,IBST,ICBP,ICON,IDEA,IDPR,IFII,IFSH,IGAR,IIKP,IKAI,IKAN,IKBI,IKPM,IMAS,IMJS,IMPC,INAF,INAI,INCF,INCI,INCO,INDF,INDO,INDR,INDS,INDX,INDY,INET,INKP,INOV,INPC,INPP,INPS,INRU,INTA,INTD,INTP,IOTF,IPAC,IPCC,IPCM,IPOL,IPPE,IPTV,IRRA,IRSX,ISAP,ISAT,ISEA,ISSP,ITIC,ITMA,ITMG,JARR,JAST,JATI,JAWA,JAYA,JECC,JGLE,JIHD,JKON,JMAS,JPFA,JRPT,JSKY,JSMR,JSPT,JTPE,KAEF,KAQI,KARW,KAYU,KBAG,KBLI,KBLM,KBLV,KBRI,KDSI,KDTN,KEEN,KEJU,KETR,KIAS,KICI,KIJA,KING,KINO,KIOS,KJEN,KKES,KKGI,KLAS,KLBF,KLIN,KMDS,KMTR,KOBX,KOCI,KOIN,KOKA,KONI,KOPI,KOTA,KPIG,KRAS,KREN,KRYA,KSIX,KUAS,LABA,LABS,LAJU,LAND,LAPD,LCGP,LCKM,LEAD,LFLO,LIFE,LINK,LION,LIVE,LMAS
2025-04-09,5750.0,5275.0,16.0,3400.0,2830.0,462.0,53.0,64.0,50.0,9500.0,196.0,8925.0,103.0,790.0,1650.0,27.0,264.0,1130.0,166.0,55.0,54.0,300.0,102.0,14.0,620.0,900.0,146.0,498.0,358.0,294.0,74.0,14.0,328.0,89.0,166.0,3160.0,133.0,4630.0,33.0,505.0,2070.0,9.0,1595.0,1475.0,85.0,1100.0,168.0,525.0,81.0,256.0,1650.0,360.0,665.0,208.0,16.0,815.0,50.0,615.0,2210.0,2.0,1280.0,408.0,456.0,780.0,11.0,4620.0,97.0,61.0,50.0,11.0,154.0,98.0,294.0,456.0,27.0,412.0,50.0,1850.0,380.0,296.0,104.0,141.0,57.0,50.0,268.0,129.0,71.0,71.0,1165.0,790.0,50.0,7.0,51.0,62.0,15.0,1115.0,7925.0,605.0,50.0,600.0,1900.0,4040.0,3630.0,76.0,4020.0,212.0,825.0,156.0,50.0,170.0,50.0,108.0,2360.0,5.0,208.0,85.0,21.0,440.0,52.0,625.0,79.0,775.0,71.0,505.0,22.0,55.0,545.0,51.0,4300.0,114.0,73.0,30.0,1390.0,965.0,780.0,478.0,37.0,61.0,51.0,169.0,19.0,1800.0,316.0,460.0,15.0,228.0,4710.0,266.0,122.0,498.0,27.0,1630.0,181.0,2360.0,88.0,152.0,550.0,89.0,1200.0,50.0,266.0,530.0,62.0,5700.0,4250.0,2170.0,276.0,700.0,600.0,50.0,50.0,730.0,855.0,70.0,3920.0,1945.0,6.0,50.0,420.0,1915.0,840.0,1725.0,188.0,124.0,745.0,112.0,77.0,62.0,76.0,51.0,20000.0,121.0,150.0,37.0,191.0,85.0,745.0,53.0,1770.0,4990.0,50.0,190.0,22.0,995.0,362.0,2020.0,58.0,272.0,77.0,51.0,1395.0,137.0,3070.0,73.0,730.0,1340.0,1015.0,1440.0,890.0,78.0,4310.0,36.0,112.0,250.0,142.0,37.0,66.0,50.0,4050.0,50.0,50.0,240.0,109.0,386.0,65.0,2480.0,670.0,2430.0,745.0,25.0,4740.0,730.0,2670.0,7.0,125.0,1055.0,920.0,153000.0,6.0,1455.0,224.0,86.0,92.0,50.0,63.0,130.0,384.0,16.0,112.0,73.0,189.0,1920.0,131.0,332.0,780.0,86.0,9475.0,360.0,73.0,104.0,191.0,50.0,890.0,50.0,710.0,40225.0,176.0,3250.0,1385.0,194.0,75.0,97.0,172.0,3790.0,177.0,161.0,350.0,390.0,9.0,83.0,480.0,655.0,159.0,50.0,33.0,9.0,2150.0,344.0,232.0,78.0,21.0,580.0,72.0,36.0,70.0,139.0,2250.0,5225.0,189.0,5450.0,2060.0,107.0,67.0,103500.0,143.0,37.0,292.0,50.0,110.0,670.0,172.0,338.0,68.0,167.0,18.0,75.0,1050.0,126.0,7750.0,8975.0,194.0,1455.0,37.0,885.0,95.0,312.0,45.0,2300.0,244.0,187.0,50.0,344.0,67.0,79.0,316.0,88.0,50.0,44.0,53.0,119.0,87.0,36.0,280.0,240.0,118.0,87.0,6.0,197.0,180.0,50.0,258.0,40.0,104.0,18.0,990.0,188.0,410.0,3950.0,147.0,320.0,116.0,50.0,535.0,70.0,50.0,238.0,41.0,50.0,25.0,482.0,605.0,50.0,121.0,42.0,11.0,31.0,4940.0,9575.0,32.0,40.0,158.0,210.0,710.0,496.0,50.0,7.0,161.0,342.0,206.0,755.0,150.0,294.0,126.0,151.0,19.0,550.0,1840.0,6675.0,131.0,2000.0,204.0,72.0,905.0,87.0,4350.0,83.0,122.0,905.0,102.0,388.0,10.0,191.0,4860.0,120.0,164.0,740.0,250.0,116.0,14.0,19.0,376.0,22.0,9.0,1350.0,50.0,246.0,216.0,825.0,22775.0,328.0,54.0,50.0,84.0,82.0,700.0,7.0,500.0,63.0,130.0,1880.0,720.0,52.0,3850.0,5600.0,214.0,384.0,50.0,830.0,18.0,36.0,382.0,270.0,120.0,50.0,406.0,121.0,650.0,520.0,163.0,17.0,108.0,168.0,195.0,1010.0,50.0,80.0,25.0,358.0,104.0,1105.0,154.0,555.0,252.0,127.0,50.0,65.0,84.0,1240.0,930.0,7.0,111.0,106.0,9.0,58.0,194.0,50.0,100.0,111.0,50.0,13.0,17.0,114.0,230.0,70.0,113.0,6125.0,2000.0,316.0,151.0,50.0
