date,open,high,low,close,adjusted_close,volume,warning,Stock
2025-04-09,50.0,50.0,50.0,50.0,50.0,100.0,Data is limited by one year as you have free subscription,DFAM
2025-04-09,65.0,65.0,62.0,63.0,63.0,3036000.0,Data is limited by one year as you have free subscription,DGIK
2025-04-09,130.0,134.0,129.0,130.0,130.0,889100.0,Data is limited by one year as you have free subscription,DGNS
2025-04-09,360.0,394.0,350.0,384.0,368.0654,30114100.0,Data is limited by one year as you have free subscription,DGWG
2025-04-09,15.0,16.0,15.0,16.0,16.0,349200.0,Data is limited by one year as you have free subscription,DIGI
2025-04-09,113.0,116.0,111.0,112.0,112.0,8799500.0,Data is limited by one year as you have free subscription,DILD
2025-04-09,72.0,84.0,70.0,73.0,73.0,3128600.0,Data is limited by one year as you have free subscription,DIVA
2025-04-09,189.0,200.0,189.0,189.0,178.7627,250511700.0,Data is limited by one year as you have free subscription,DKFT
2025-04-09,1920.0,1925.0,1875.0,1920.0,1774.5198,42700.0,Data is limited by one year as you have free subscription,DLTA
2025-04-09,130.0,132.0,129.0,131.0,109.4148,18884700.0,Data is limited by one year as you have free subscription,DMAS
2025-04-09,326.0,338.0,326.0,332.0,332.0,5130800.0,Data is limited by one year as you have free subscription,DMMX
2025-04-09,780.0,780.0,780.0,780.0,771.122,0.0,Data is limited by one year as you have free subscription,DMND
2025-04-09,82.0,87.0,78.0,86.0,86.0,1261500.0,Data is limited by one year as you have free subscription,DNAR
2025-04-09,9500.0,9500.0,9100.0,9475.0,9470.1034,15900.0,Data is limited by one year as you have free subscription,DNET
2025-04-09,340.0,374.0,340.0,360.0,360.0,8764500.0,Data is limited by one year as you have free subscription,DOID
2025-04-09,73.0,80.0,72.0,73.0,73.0,122173600.0,Data is limited by one year as you have free subscription,DOOH
2025-04-09,111.0,114.0,104.0,104.0,101.4675,1498500.0,Data is limited by one year as you have free subscription,DOSS
2025-04-09,188.0,191.0,188.0,191.0,187.2402,159500.0,Data is limited by one year as you have free subscription,DPNS
2025-04-09,50.0,51.0,50.0,50.0,50.0,102000.0,Data is limited by one year as you have free subscription,DPUM
2025-04-09,905.0,915.0,880.0,890.0,851.5377,169900.0,Data is limited by one year as you have free subscription,DRMA
2025-04-09,50.0,50.0,50.0,50.0,50.0,697700.0,Data is limited by one year as you have free subscription,DSFI
2025-04-09,705.0,710.0,670.0,710.0,710.0,21929000.0,Data is limited by one year as you have free subscription,DSNG
2025-04-09,40125.0,40400.0,38400.0,40225.0,40225.0,3707200.0,Data is limited by one year as you have free subscription,DSSA
2025-04-09,176.0,176.0,176.0,176.0,176.0,0.0,Data is limited by one year as you have free subscription,DUCK
2025-04-09,3250.0,3250.0,3250.0,3250.0,3250.0,300.0,Data is limited by one year as you have free subscription,DUTI
2025-04-09,1370.0,1400.0,1370.0,1385.0,1295.4444,19000.0,Data is limited by one year as you have free subscription,DVLA
2025-04-09,188.0,204.0,187.0,194.0,194.0,188700.0,Data is limited by one year as you have free subscription,DWGL
2025-04-09,76.0,78.0,68.0,75.0,75.0,1716500.0,Data is limited by one year as you have free subscription,DYAN
2025-04-09,94.0,97.0,88.0,97.0,89.7002,1221000.0,Data is limited by one year as you have free subscription,EAST
2025-04-09,168.0,185.0,168.0,172.0,172.0,620500.0,Data is limited by one year as you have free subscription,ECII
2025-04-09,3750.0,4000.0,3730.0,3790.0,3790.0,66800.0,Data is limited by one year as you have free subscription,EDGE
2025-04-09,176.0,180.0,173.0,177.0,168.7887,69000.0,Data is limited by one year as you have free subscription,EKAD
2025-04-09,151.0,175.0,145.0,161.0,156.0613,48038100.0,Data is limited by one year as you have free subscription,ELIT
2025-04-09,340.0,352.0,328.0,350.0,333.7445,375200.0,Data is limited by one year as you have free subscription,ELPI
2025-04-09,364.0,396.0,364.0,390.0,359.1237,24441500.0,Data is limited by one year as you have free subscription,ELSA
2025-04-09,9.0,10.0,9.0,9.0,9.0,5681900.0,Data is limited by one year as you have free subscription,ELTY
2025-04-09,93.0,97.0,81.0,83.0,83.0,2508000.0,Data is limited by one year as you have free subscription,EMDE
2025-04-09,470.0,492.0,470.0,480.0,451.4571,35840200.0,Data is limited by one year as you have free subscription,EMTK
2025-04-09,670.0,670.0,645.0,655.0,655.0,291500.0,Data is limited by one year as you have free subscription,ENAK
2025-04-09,156.0,160.0,153.0,159.0,159.0,30011400.0,Data is limited by one year as you have free subscription,ENRG
2025-04-09,50.0,50.0,50.0,50.0,50.0,0.0,Data is limited by one year as you have free subscription,ENVY
2025-04-09,34.0,34.0,32.0,33.0,33.0,266100.0,Data is limited by one year as you have free subscription,ENZO
2025-04-09,9.0,9.0,9.0,9.0,9.0,1846500.0,Data is limited by one year as you have free subscription,EPAC
2025-04-09,2110.0,2170.0,2090.0,2150.0,2000.2529,35500.0,Data is limited by one year as you have free subscription,EPMT
2025-04-09,348.0,356.0,336.0,344.0,344.0,60379100.0,Data is limited by one year as you have free subscription,ERAA
2025-04-09,238.0,242.0,232.0,232.0,232.0,5069500.0,Data is limited by one year as you have free subscription,ERAL
2025-04-09,79.0,79.0,73.0,78.0,78.0,550600.0,Data is limited by one year as you have free subscription,ERTX
2025-04-09,21.0,21.0,21.0,21.0,20.9045,24400.0,Data is limited by one year as you have free subscription,ESIP
2025-04-09,535.0,580.0,530.0,580.0,570.8661,15474500.0,Data is limited by one year as you have free subscription,ESSA
2025-04-09,71.0,74.0,71.0,72.0,72.0,119900.0,Data is limited by one year as you have free subscription,ESTA
2025-04-09,36.0,36.0,36.0,36.0,36.0,800.0,Data is limited by one year as you have free subscription,ESTI
2025-04-09,70.0,70.0,70.0,70.0,70.0,0.0,Data is limited by one year as you have free subscription,ETWA
2025-04-09,144.0,144.0,138.0,139.0,137.8968,55600.0,Data is limited by one year as you have free subscription,EURO
2025-04-09,2170.0,2300.0,2170.0,2250.0,2042.1376,40348600.0,Data is limited by one year as you have free subscription,EXCL
2025-04-09,5200.0,5225.0,5200.0,5225.0,5225.0,11200.0,Data is limited by one year as you have free subscription,FAPA
2025-04-09,182.0,189.0,178.0,189.0,189.0,86100.0,Data is limited by one year as you have free subscription,FAST
2025-04-09,5450.0,5450.0,5450.0,5450.0,5450.0,0.0,Data is limited by one year as you have free subscription,FASW
2025-04-09,2060.0,2400.0,2060.0,2060.0,2060.0,3383500.0,Data is limited by one year as you have free subscription,FILM
2025-04-09,99.0,107.0,99.0,107.0,107.0,600.0,Data is limited by one year as you have free subscription,FIMP
2025-04-09,66.0,69.0,65.0,67.0,67.0,1314700.0,Data is limited by one year as you have free subscription,FIRE
2025-04-09,103500.0,103500.0,103500.0,103500.0,10200.0,0.0,Data is limited by one year as you have free subscription,FISH
2025-04-09,148.0,148.0,143.0,143.0,143.0,2184700.0,Data is limited by one year as you have free subscription,FITT
2025-04-09,34.0,37.0,32.0,37.0,37.0,106700.0,Data is limited by one year as you have free subscription,FLMC
2025-04-09,288.0,300.0,286.0,292.0,292.0,133600.0,Data is limited by one year as you have free subscription,FMII
2025-04-09,50.0,50.0,50.0,50.0,50.0,5200.0,Data is limited by one year as you have free subscription,FOLK
2025-04-09,110.0,110.0,110.0,110.0,110.0,50000.0,Data is limited by one year as you have free subscription,FOOD
2025-04-09,670.0,670.0,670.0,670.0,670.0,1076900.0,Data is limited by one year as you have free subscription,FORU
2025-04-09,172.0,172.0,167.0,172.0,172.0,746100.0,Data is limited by one year as you have free subscription,FPNI
2025-04-09,316.0,338.0,316.0,338.0,338.0,1800.0,Data is limited by one year as you have free subscription,FUJI
2025-04-09,74.0,74.0,68.0,68.0,68.0,10359200.0,Data is limited by one year as you have free subscription,FUTR
2025-04-09,167.0,182.0,147.0,167.0,158.268,3112500.0,Data is limited by one year as you have free subscription,FWCT
2025-04-09,18.0,18.0,18.0,18.0,18.0,0.0,Data is limited by one year as you have free subscription,GAMA
2025-04-09,75.0,75.0,74.0,75.0,73.5902,1215300.0,Data is limited by one year as you have free subscription,GDST
2025-04-09,1150.0,1180.0,1050.0,1050.0,1050.0,15100.0,Data is limited by one year as you have free subscription,GDYR
2025-04-09,123.0,164.0,123.0,126.0,122.0625,189800.0,Data is limited by one year as you have free subscription,GEMA
2025-04-09,7800.0,7925.0,7700.0,7750.0,7280.0681,64500.0,Data is limited by one year as you have free subscription,GEMS
2025-04-09,9000.0,9025.0,8600.0,8975.0,8488.5501,1100400.0,Data is limited by one year as you have free subscription,GGRM
2025-04-09,194.0,194.0,194.0,194.0,194.0,0.0,Data is limited by one year as you have free subscription,GGRP
2025-04-09,1445.0,1460.0,1445.0,1455.0,1455.0,2700.0,Data is limited by one year as you have free subscription,GHON
2025-04-09,36.0,37.0,35.0,37.0,37.0,15328100.0,Data is limited by one year as you have free subscription,GIAA
2025-04-09,905.0,925.0,880.0,885.0,845.3139,13406200.0,Data is limited by one year as you have free subscription,GJTL
2025-04-09,95.0,95.0,95.0,95.0,95.0,0.0,Data is limited by one year as you have free subscription,GLOB
2025-04-09,294.0,312.0,294.0,312.0,298.7045,5600.0,Data is limited by one year as you have free subscription,GLVA
2025-04-09,42.0,45.0,42.0,45.0,45.0,1764400.0,Data is limited by one year as you have free subscription,GMFI
2025-04-09,2260.0,2360.0,2260.0,2300.0,2300.0,500.0,Data is limited by one year as you have free subscription,GMTD
2025-04-09,240.0,246.0,240.0,244.0,244.0,4200.0,Data is limited by one year as you have free subscription,GOLD
2025-04-09,186.0,189.0,183.0,187.0,186.4259,2836100.0,Data is limited by one year as you have free subscription,GOLF
2025-04-09,50.0,50.0,50.0,50.0,50.0,0.0,Data is limited by one year as you have free subscription,GOLL
2025-04-09,344.0,350.0,330.0,344.0,335.445,593100.0,Data is limited by one year as you have free subscription,GOOD
2025-04-09,69.0,74.0,67.0,67.0,67.0,4370283500.0,Data is limited by one year as you have free subscription,GOTO
2025-04-09,80.0,80.0,78.0,79.0,75.8898,2519700.0,Data is limited by one year as you have free subscription,GPRA
2025-04-09,322.0,330.0,278.0,316.0,316.0,2652500.0,Data is limited by one year as you have free subscription,GPSO
2025-04-09,86.0,88.0,84.0,88.0,88.0,43400.0,Data is limited by one year as you have free subscription,GRIA
2025-04-09,50.0,50.0,50.0,50.0,50.0,112600.0,Data is limited by one year as you have free subscription,GRPH
2025-04-09,43.0,46.0,42.0,44.0,43.1538,2462700.0,Data is limited by one year as you have free subscription,GRPM
2025-04-09,53.0,53.0,52.0,53.0,53.0,30300.0,Data is limited by one year as you have free subscription,GSMF
2025-04-09,119.0,123.0,116.0,119.0,119.0,28000.0,Data is limited by one year as you have free subscription,GTBO
2025-04-09,94.0,94.0,82.0,87.0,87.0,389500.0,Data is limited by one year as you have free subscription,GTRA
2025-04-09,35.0,36.0,35.0,36.0,36.0,556800.0,Data is limited by one year as you have free subscription,GTSI
2025-04-09,280.0,288.0,280.0,280.0,280.0,439000.0,Data is limited by one year as you have free subscription,GULA
2025-04-09,260.0,262.0,240.0,240.0,240.0,477000.0,Data is limited by one year as you have free subscription,GUNA
2025-04-09,121.0,121.0,117.0,118.0,118.0,90900.0,Data is limited by one year as you have free subscription,GWSA
2025-04-09,87.0,90.0,84.0,87.0,87.0,6458800.0,Data is limited by one year as you have free subscription,GZCO
2025-04-09,6.0,7.0,6.0,6.0,6.0,5793100.0,Data is limited by one year as you have free subscription,HADE
2025-04-09,194.0,198.0,194.0,197.0,174.5053,11219800.0,Data is limited by one year as you have free subscription,HAIS
2025-04-09,175.0,185.0,170.0,180.0,180.0,1934200.0,Data is limited by one year as you have free subscription,HAJJ
2025-04-09,50.0,50.0,50.0,50.0,50.0,703200.0,Data is limited by one year as you have free subscription,HALO
2025-04-09,258.0,258.0,252.0,258.0,258.0,34506700.0,Data is limited by one year as you have free subscription,HATM
2025-04-09,40.0,40.0,38.0,40.0,40.0,2500.0,Data is limited by one year as you have free subscription,HBAT
2025-04-09,99.0,105.0,96.0,104.0,104.0,23400.0,Data is limited by one year as you have free subscription,HDFA
2025-04-09,18.0,18.0,18.0,18.0,18.0,330300.0,Data is limited by one year as you have free subscription,HDIT
2025-04-09,995.0,995.0,935.0,990.0,981.9105,21029900.0,Data is limited by one year as you have free subscription,HEAL
2025-04-09,183.0,230.0,183.0,188.0,188.0,83400.0,Data is limited by one year as you have free subscription,HELI
2025-04-09,418.0,418.0,382.0,410.0,410.0,15900.0,Data is limited by one year as you have free subscription,HERO
2025-04-09,3940.0,3960.0,3930.0,3950.0,3630.11,304300.0,Data is limited by one year as you have free subscription,HEXA
2025-04-09,145.0,147.0,134.0,147.0,146.3609,11303600.0,Data is limited by one year as you have free subscription,HGII
2025-04-09,322.0,332.0,320.0,320.0,320.0,22183800.0,Data is limited by one year as you have free subscription,HILL
2025-04-09,116.0,116.0,116.0,116.0,116.0,0.0,Data is limited by one year as you have free subscription,HITS
2025-04-09,50.0,50.0,50.0,50.0,50.0,0.0,Data is limited by one year as you have free subscription,HKMU
2025-04-09,510.0,545.0,505.0,535.0,489.7865,30102700.0,Data is limited by one year as you have free subscription,HMSP
2025-04-09,70.0,74.0,69.0,70.0,69.2632,4542600.0,Data is limited by one year as you have free subscription,HOKI
2025-04-09,50.0,50.0,50.0,50.0,50.0,0.0,Data is limited by one year as you have free subscription,HOME
2025-04-09,256.0,280.0,238.0,238.0,238.0,106300.0,Data is limited by one year as you have free subscription,HOMI
2025-04-09,41.0,41.0,41.0,41.0,41.0,272900.0,Data is limited by one year as you have free subscription,HOPE
2025-04-09,50.0,50.0,50.0,50.0,50.0,0.0,Data is limited by one year as you have free subscription,HOTL
2025-04-09,25.0,26.0,25.0,25.0,25.0,88800.0,Data is limited by one year as you have free subscription,HRME
2025-04-09,472.0,488.0,464.0,482.0,465.8048,25532200.0,Data is limited by one year as you have free subscription,HRTA
2025-04-09,615.0,620.0,585.0,605.0,605.0,14787300.0,Data is limited by one year as you have free subscription,HRUM
2025-04-09,50.0,50.0,50.0,50.0,49.0385,1939600.0,Data is limited by one year as you have free subscription,HUMI
2025-04-09,117.0,121.0,111.0,121.0,121.0,903100.0,Data is limited by one year as you have free subscription,HYGN
2025-04-09,45.0,45.0,42.0,42.0,42.0,4301600.0,Data is limited by one year as you have free subscription,IATA
2025-04-09,11.0,11.0,11.0,11.0,11.0,64400.0,Data is limited by one year as you have free subscription,IBFN
2025-04-09,32.0,32.0,30.0,31.0,31.0,868000.0,Data is limited by one year as you have free subscription,IBOS
2025-04-09,4940.0,4940.0,4940.0,4940.0,4940.0,0.0,Data is limited by one year as you have free subscription,IBST
2025-04-09,9700.0,10075.0,9450.0,9575.0,9349.7059,6675700.0,Data is limited by one year as you have free subscription,ICBP
2025-04-09,33.0,33.0,32.0,32.0,32.0,16100.0,Data is limited by one year as you have free subscription,ICON
2025-04-09,39.0,43.0,39.0,40.0,39.1858,263400.0,Data is limited by one year as you have free subscription,IDEA
2025-04-09,169.0,172.0,158.0,158.0,153.9067,135900.0,Data is limited by one year as you have free subscription,IDPR
2025-04-09,214.0,220.0,208.0,210.0,200.9,218500.0,Data is limited by one year as you have free subscription,IFII
2025-04-09,730.0,730.0,680.0,710.0,697.5631,4900.0,Data is limited by one year as you have free subscription,IFSH
2025-04-09,510.0,510.0,492.0,496.0,496.0,35300.0,Data is limited by one year as you have free subscription,IGAR
2025-04-09,50.0,50.0,50.0,50.0,50.0,0.0,Data is limited by one year as you have free subscription,IIKP
2025-04-09,8.0,8.0,7.0,7.0,7.0,1102400.0,Data is limited by one year as you have free subscription,IKAI
2025-04-09,161.0,161.0,161.0,161.0,161.0,2458500.0,Data is limited by one year as you have free subscription,IKAN
2025-04-09,328.0,358.0,320.0,342.0,326.0841,15600.0,Data is limited by one year as you have free subscription,IKBI
2025-04-09,214.0,214.0,202.0,206.0,206.0,27000.0,Data is limited by one year as you have free subscription,IKPM
2025-04-09,745.0,775.0,745.0,755.0,751.225,91900.0,Data is limited by one year as you have free subscription,IMAS
2025-04-09,153.0,156.0,149.0,150.0,149.6948,4710300.0,Data is limited by one year as you have free subscription,IMJS
2025-04-09,294.0,296.0,290.0,294.0,294.0,7445500.0,Data is limited by one year as you have free subscription,IMPC
2025-04-09,126.0,126.0,126.0,126.0,126.0,0.0,Data is limited by one year as you have free subscription,INAF
2025-04-09,152.0,157.0,150.0,151.0,151.0,115500.0,Data is limited by one year as you have free subscription,INAI
2025-04-09,20.0,20.0,19.0,19.0,19.0,690400.0,Data is limited by one year as you have free subscription,INCF
2025-04-09,540.0,575.0,530.0,550.0,518.9516,29400.0,Data is limited by one year as you have free subscription,INCI
2025-04-09,1895.0,1920.0,1825.0,1840.0,1812.5991,40803800.0,Data is limited by one year as you have free subscription,INCO
2025-04-09,7100.0,7175.0,6675.0,6675.0,6447.0732,13927700.0,Data is limited by one year as you have free subscription,INDF
2025-04-09,131.0,136.0,130.0,131.0,131.0,913000.0,Data is limited by one year as you have free subscription,INDO
2025-04-09,2160.0,2180.0,2000.0,2000.0,2000.0,53400.0,Data is limited by one year as you have free subscription,INDR
2025-04-09,206.0,210.0,200.0,204.0,197.3659,621100.0,Data is limited by one year as you have free subscription,INDS
2025-04-09,73.0,73.0,69.0,72.0,72.0,257200.0,Data is limited by one year as you have free subscription,INDX
2025-04-09,995.0,1015.0,905.0,905.0,895.1669,34164200.0,Data is limited by one year as you have free subscription,INDY
2025-04-09,87.0,94.0,85.0,87.0,86.9578,31875900.0,Data is limited by one year as you have free subscription,INET
2025-04-09,4460.0,4540.0,4290.0,4350.0,4312.6609,11643900.0,Data is limited by one year as you have free subscription,INKP
2025-04-09,81.0,86.0,81.0,83.0,83.0,309800.0,Data is limited by one year as you have free subscription,INOV
2025-04-09,126.0,129.0,119.0,122.0,122.0,7677000.0,Data is limited by one year as you have free subscription,INPC
2025-04-09,905.0,905.0,905.0,905.0,892.5008,0.0,Data is limited by one year as you have free subscription,INPP
2025-04-09,100.0,103.0,100.0,102.0,102.0,237100.0,Data is limited by one year as you have free subscription,INPS
2025-04-09,344.0,388.0,344.0,388.0,388.0,25400.0,Data is limited by one year as you have free subscription,INRU
2025-04-09,10.0,10.0,10.0,10.0,10.0,1109900.0,Data is limited by one year as you have free subscription,INTA
2025-04-09,173.0,191.0,172.0,191.0,191.0,18200.0,Data is limited by one year as you have free subscription,INTD
2025-04-09,4490.0,4930.0,4470.0,4860.0,4635.225,6895800.0,Data is limited by one year as you have free subscription,INTP
2025-04-09,121.0,126.0,113.0,120.0,120.0,67611200.0,Data is limited by one year as you have free subscription,IOTF
2025-04-09,164.0,164.0,164.0,164.0,164.0,19600.0,Data is limited by one year as you have free subscription,IPAC
2025-04-09,735.0,755.0,735.0,740.0,677.8453,2200700.0,Data is limited by one year as you have free subscription,IPCC
2025-04-09,248.0,250.0,246.0,250.0,228.9914,325100.0,Data is limited by one year as you have free subscription,IPCM
2025-04-09,118.0,118.0,116.0,116.0,116.0,4200.0,Data is limited by one year as you have free subscription,IPOL
2025-04-09,14.0,14.0,14.0,14.0,14.0,0.0,Data is limited by one year as you have free subscription,IPPE
2025-04-09,18.0,19.0,18.0,19.0,19.0,2793000.0,Data is limited by one year as you have free subscription,IPTV
2025-04-09,374.0,380.0,370.0,376.0,376.0,817400.0,Data is limited by one year as you have free subscription,IRRA
2025-04-09,22.0,22.0,22.0,22.0,22.0,739600.0,Data is limited by one year as you have free subscription,IRSX
2025-04-09,10.0,11.0,9.0,9.0,9.0,6550600.0,Data is limited by one year as you have free subscription,ISAP
2025-04-09,1255.0,1365.0,1255.0,1350.0,1350.0,56227700.0,Data is limited by one year as you have free subscription,ISAT
2025-04-09,50.0,50.0,50.0,50.0,50.0,65300.0,Data is limited by one year as you have free subscription,ISEA
2025-04-09,248.0,254.0,246.0,246.0,234.2857,3266700.0,Data is limited by one year as you have free subscription,ISSP
2025-04-09,220.0,220.0,202.0,216.0,216.0,286600.0,Data is limited by one year as you have free subscription,ITIC
2025-04-09,795.0,825.0,770.0,825.0,825.0,18539700.0,Data is limited by one year as you have free subscription,ITMA
2025-04-09,21900.0,22850.0,21850.0,22775.0,19815.3031,3290600.0,Data is limited by one year as you have free subscription,ITMG
2025-04-09,330.0,342.0,322.0,328.0,323.2724,5249000.0,Data is limited by one year as you have free subscription,JARR
2025-04-09,53.0,57.0,53.0,54.0,54.0,309900.0,Data is limited by one year as you have free subscription,JAST
2025-04-09,50.0,50.0,50.0,50.0,49.8703,7800.0,Data is limited by one year as you have free subscription,JATI
2025-04-09,87.0,87.0,82.0,84.0,84.0,278100.0,Data is limited by one year as you have free subscription,JAWA
2025-04-09,82.0,86.0,81.0,82.0,77.7732,591100.0,Data is limited by one year as you have free subscription,JAYA
2025-04-09,765.0,765.0,700.0,700.0,692.1788,18500.0,Data is limited by one year as you have free subscription,JECC
2025-04-09,7.0,7.0,7.0,7.0,7.0,262800.0,Data is limited by one year as you have free subscription,JGLE
2025-04-09,540.0,580.0,492.0,500.0,500.0,2768200.0,Data is limited by one year as you have free subscription,JIHD
2025-04-09,62.0,65.0,60.0,63.0,63.0,1946800.0,Data is limited by one year as you have free subscription,JKON
2025-04-09,124.0,135.0,124.0,130.0,130.0,16000.0,Data is limited by one year as you have free subscription,JMAS
2025-04-09,1885.0,1950.0,1860.0,1880.0,1810.9186,32300500.0,Data is limited by one year as you have free subscription,JPFA
2025-04-09,715.0,720.0,690.0,720.0,720.0,207300.0,Data is limited by one year as you have free subscription,JRPT
2025-04-09,52.0,52.0,52.0,52.0,52.0,0.0,Data is limited by one year as you have free subscription,JSKY
2025-04-09,3710.0,3870.0,3690.0,3850.0,3705.7596,3360700.0,Data is limited by one year as you have free subscription,JSMR
2025-04-09,6100.0,6500.0,5200.0,5600.0,5577.7114,59900.0,Data is limited by one year as you have free subscription,JSPT
2025-04-09,212.0,214.0,210.0,214.0,199.6772,1799000.0,Data is limited by one year as you have free subscription,JTPE
2025-04-09,382.0,398.0,382.0,384.0,384.0,351100.0,Data is limited by one year as you have free subscription,KAEF
2025-04-09,50.0,50.0,50.0,50.0,50.0,666100.0,Data is limited by one year as you have free subscription,KAQI
2025-04-09,815.0,840.0,815.0,830.0,830.0,300100.0,Data is limited by one year as you have free subscription,KARW
2025-04-09,18.0,18.0,18.0,18.0,18.0,0.0,Data is limited by one year as you have free subscription,KAYU
2025-04-09,35.0,36.0,35.0,36.0,36.0,6123200.0,Data is limited by one year as you have free subscription,KBAG
2025-04-09,382.0,382.0,362.0,382.0,382.0,811200.0,Data is limited by one year as you have free subscription,KBLI
2025-04-09,262.0,272.0,260.0,270.0,252.6923,164000.0,Data is limited by one year as you have free subscription,KBLM
2025-04-09,97.0,120.0,92.0,120.0,120.0,7598800.0,Data is limited by one year as you have free subscription,KBLV
2025-04-09,50.0,50.0,50.0,50.0,50.0,0.0,Data is limited by one year as you have free subscription,KBRI
2025-04-09,406.0,406.0,406.0,406.0,374.4412,0.0,Data is limited by one year as you have free subscription,KDSI
2025-04-09,120.0,121.0,120.0,121.0,120.0976,60300.0,Data is limited by one year as you have free subscription,KDTN
2025-04-09,650.0,665.0,645.0,650.0,650.0,2255400.0,Data is limited by one year as you have free subscription,KEEN
2025-04-09,525.0,550.0,515.0,520.0,509.0968,321100.0,Data is limited by one year as you have free subscription,KEJU
2025-04-09,165.0,165.0,162.0,163.0,163.0,43100.0,Data is limited by one year as you have free subscription,KETR
2025-04-09,17.0,17.0,17.0,17.0,17.0,72300.0,Data is limited by one year as you have free subscription,KIAS
2025-04-09,109.0,112.0,103.0,108.0,108.0,244500.0,Data is limited by one year as you have free subscription,KICI
2025-04-09,160.0,168.0,155.0,168.0,166.3364,170098000.0,Data is limited by one year as you have free subscription,KIJA
2025-04-09,195.0,195.0,190.0,195.0,195.0,2400.0,Data is limited by one year as you have free subscription,KING
2025-04-09,1045.0,1045.0,1000.0,1010.0,1010.0,15300.0,Data is limited by one year as you have free subscription,KINO
2025-04-09,50.0,50.0,50.0,50.0,50.0,10000.0,Data is limited by one year as you have free subscription,KIOS
2025-04-09,85.0,89.0,75.0,80.0,80.0,2872200.0,Data is limited by one year as you have free subscription,KJEN
2025-04-09,25.0,25.0,25.0,25.0,25.0,500.0,Data is limited by one year as you have free subscription,KKES
2025-04-09,362.0,368.0,356.0,358.0,326.9719,3088600.0,Data is limited by one year as you have free subscription,KKGI
2025-04-09,105.0,106.0,102.0,104.0,103.2464,4616100.0,Data is limited by one year as you have free subscription,KLAS
2025-04-09,1050.0,1120.0,1050.0,1105.0,1079.3355,57273200.0,Data is limited by one year as you have free subscription,KLBF
2025-04-09,157.0,157.0,153.0,154.0,154.0,4277700.0,Data is limited by one year as you have free subscription,KLIN
2025-04-09,550.0,565.0,535.0,555.0,522.8565,498800.0,Data is limited by one year as you have free subscription,KMDS
2025-04-09,290.0,290.0,252.0,252.0,252.0,59200.0,Data is limited by one year as you have free subscription,KMTR
2025-04-09,130.0,130.0,125.0,127.0,127.0,537800.0,Data is limited by one year as you have free subscription,KOBX
2025-04-09,50.0,50.0,50.0,50.0,47.1698,400.0,Data is limited by one year as you have free subscription,KOCI
2025-04-09,65.0,65.0,65.0,65.0,65.0,0.0,Data is limited by one year as you have free subscription,KOIN
2025-04-09,86.0,88.0,82.0,84.0,84.0,1523900.0,Data is limited by one year as you have free subscription,KOKA
2025-04-09,1250.0,1250.0,1235.0,1240.0,1240.0,600.0,Data is limited by one year as you have free subscription,KONI
2025-04-09,935.0,935.0,930.0,930.0,930.0,13900.0,Data is limited by one year as you have free subscription,KOPI
2025-04-09,7.0,8.0,7.0,7.0,7.0,6822400.0,Data is limited by one year as you have free subscription,KOTA
2025-04-09,113.0,117.0,111.0,111.0,111.0,8776500.0,Data is limited by one year as you have free subscription,KPIG
2025-04-09,104.0,108.0,103.0,106.0,106.0,3722900.0,Data is limited by one year as you have free subscription,KRAS
2025-04-09,9.0,9.0,9.0,9.0,9.0,16760200.0,Data is limited by one year as you have free subscription,KREN
2025-04-09,63.0,63.0,58.0,58.0,58.0,2818400.0,Data is limited by one year as you have free subscription,KRYA
2025-04-09,177.0,198.0,171.0,194.0,194.0,500700.0,Data is limited by one year as you have free subscription,KSIX
2025-04-09,50.0,50.0,50.0,50.0,48.5294,55600.0,Data is limited by one year as you have free subscription,KUAS
2025-04-09,99.0,103.0,98.0,100.0,100.0,4883200.0,Data is limited by one year as you have free subscription,LABA
2025-04-09,112.0,113.0,111.0,111.0,111.0,429800.0,Data is limited by one year as you have free subscription,LABS
2025-04-09,50.0,50.0,50.0,50.0,50.0,1200.0,Data is limited by one year as you have free subscription,LAJU
2025-04-09,14.0,14.0,13.0,13.0,13.0,33000.0,Data is limited by one year as you have free subscription,LAND
2025-04-09,17.0,18.0,17.0,17.0,17.0,275400.0,Data is limited by one year as you have free subscription,LAPD
2025-04-09,114.0,114.0,114.0,114.0,114.0,0.0,Data is limited by one year as you have free subscription,LCGP
2025-04-09,218.0,230.0,218.0,230.0,230.0,10500.0,Data is limited by one year as you have free subscription,LCKM
2025-04-09,68.0,72.0,67.0,70.0,70.0,5201100.0,Data is limited by one year as you have free subscription,LEAD
2025-04-09,114.0,120.0,113.0,113.0,113.0,1800.0,Data is limited by one year as you have free subscription,LFLO
2025-04-09,6125.0,6125.0,6125.0,6125.0,5979.8148,300.0,Data is limited by one year as you have free subscription,LIFE
2025-04-09,2090.0,2090.0,2000.0,2000.0,2000.0,8300.0,Data is limited by one year as you have free subscription,LINK
2025-04-09,370.0,370.0,312.0,316.0,311.9487,231900.0,Data is limited by one year as you have free subscription,LION
2025-04-09,114.0,151.0,107.0,151.0,151.0,72817300.0,Data is limited by one year as you have free subscription,LIVE
2025-04-09,50.0,50.0,50.0,50.0,50.0,0.0,Data is limited by one year as you have free subscription,LMAS
